"glomerulus","x","y"
"DA3",34.900163439898,31.5820267536169
"DA3",34.9508480896244,31.6466467797993
"DA3",35.003661973012,31.7106368170588
"DA3",35.0585317793293,31.7738668395489
"DA3",35.115384197845,31.8362068214226
"DA3",35.1741459178275,31.8975267368333
"DA3",35.2347436285455,31.9576965599342
"DA3",35.2971040192676,32.0165862648786
"DA3",35.3611537792622,32.0740658258199
"DA3",35.426819597798,32.1300052169111
"DA3",35.4940281641435,32.1842744123057
"DA3",35.5627061675674,32.2367433861569
"DA3",35.6327802973381,32.2872821126179
"DA3",35.7041772427243,32.335760565842
"DA3",35.7768236929945,32.3820487199825
"DA3",35.8506463374173,32.4260165491927
"DA3",35.9255718652613,32.4675340276258
"DA3",36.001526965795,32.5064711294351
"DA3",36.0784383282871,32.5426978287738
"DA3",36.156232642006,32.5760840997952
"DA3",36.2348365962203,32.6064999166527
"DA3",36.3141768801987,32.6338152534994
"DA3",36.3941801832097,32.6579000844886
"DA3",36.4747731945218,32.6786243837736
"DA3",36.5558826034037,32.6958581255077
"DA3",36.6374350991239,32.7094712838441
"DA3",36.719357370951,32.7193338329361
"DA3",36.8015761081535,32.725315746937
"DA3",36.884018,32.727287
"DA3",37.0592769171226,32.7216382067403
"DA3",37.2305338739217,32.7051076840992
"DA3",37.3976478882213,32.6780869597194
"DA3",37.5604779778457,32.6409675612433
"DA3",37.718883160619,32.5941410163136
"DA3",37.8727224543654,32.5379988525729
"DA3",38.0218548769091,32.4729325976637
"DA3",38.1661394460743,32.3993337792286
"DA3",38.3054351796851,32.3175939249102
"DA3",38.4396010955658,32.228104562351
"DA3",38.5684962115404,32.1312572191937
"DA3",38.6919795454332,32.0274434230808
"DA3",38.8099101150683,31.9170547016549
"DA3",38.9221469382699,31.8004825825585
"DA3",39.0285490328623,31.6781185934343
"DA3",39.1289754166695,31.5503542619247
"DA3",39.2232851075157,31.4175811156725
"DA3",39.3113371232251,31.2801906823202
"DA3",39.392990481622,31.1385744895103
"DA3",39.4681042005304,30.9931240648854
"DA3",39.5365372977745,30.8442309360881
"DA3",39.5981487911785,30.692286630761
"DA3",39.6527976985667,30.5376826765466
"DA3",39.7003430377631,30.3808106010876
"DA3",39.7406438265919,30.2220619320264
"DA3",39.7735590828774,30.0618281970058
"DA3",39.7989478244436,29.9005009236682
"DA3",39.8166690691148,29.7384716396563
"DA3",39.8265818347152,29.5761318726125
"DA3",39.8285451390688,29.4138731501796
"DA3",39.822418,29.252087
"DA3",39.8211742686717,29.2337336986674
"DA3",39.8199203866268,29.2153708911081
"DA3",39.8186561927428,29.1969990606895
"DA3",39.8173815258971,29.1786186907791
"DA3",39.8160962249673,29.1602302647444
"DA3",39.8148001288309,29.1418342659528
"DA3",39.8134930763653,29.1234311777718
"DA3",39.8121749064483,29.1050214835689
"DA3",39.8108454579571,29.0866056667114
"DA3",39.8095045697694,29.0681842105669
"DA3",39.8081520807626,29.0497575985029
"DA3",39.8067878298144,29.0313263138867
"DA3",39.8054116558021,29.0128908400859
"DA3",39.8040233976033,28.9944516604679
"DA3",39.8026228940955,28.9760092584002
"DA3",39.8012099841563,28.9575641172502
"DA3",39.7997845066631,28.9391167203854
"DA3",39.7983463004934,28.9206675511732
"DA3",39.7968952045249,28.9022170929811
"DA3",39.7954310576349,28.8837658291766
"DA3",39.793953698701,28.8653142431271
"DA3",39.7924629666007,28.8468628182001
"DA3",39.7909587002115,28.8284120377631
"DA3",39.7894407384109,28.8099623851834
"DA3",39.7879089200765,28.7915143438287
"DA3",39.7863630840858,28.7730683970662
"DA3",39.7848030693162,28.7546250282636
"DA3",39.7832287146454,28.7361847207882
"DA3",39.7816398589507,28.7177479580075
"DA3",39.7800363411097,28.6993152232889
"DA3",39.778418,28.680887
"DA3",39.7599502211406,28.4867328460609
"DA3",39.7394824288544,28.2923605322748
"DA3",39.7169276169984,28.0978665710114
"DA3",39.69219877943,27.90334747464
"DA3",39.6652089100064,27.7088997555302
"DA3",39.6358710025847,27.5146199260515
"DA3",39.6040980510221,27.3206044985734
"DA3",39.5698030491759,27.1269499854654
"DA3",39.5328989909033,26.933752899097
"DA3",39.4932988700614,26.7411097518378
"DA3",39.4509156805075,26.5491170560572
"DA3",39.4056624160988,26.3578713241247
"DA3",39.3574520706925,26.1674690684099
"DA3",39.3061976381457,25.9780068012823
"DA3",39.2518121123158,25.7895810351113
"DA3",39.1942084870598,25.6022882822665
"DA3",39.1332997562351,25.4162250551173
"DA3",39.0689989136988,25.2314878660334
"DA3",39.0012189533081,25.0481732273841
"DA3",38.9298728689201,24.8663776515391
"DA3",38.8548736543923,24.6861976508677
"DA3",38.7761343035816,24.5077297377396
"DA3",38.6935678103454,24.3310704245242
"DA3",38.6070871685408,24.156316223591
"DA3",38.5166053720251,23.9835636473096
"DA3",38.4220354146554,23.8129092080494
"DA3",38.323290290289,23.64444941818
"DA3",38.2202829927831,23.4782807900708
"DA3",38.1129265159948,23.3144998360914
"DA3",38.0011338537813,23.1532030686113
"DA3",37.884818,22.994487
"DA3",37.8053747856064,22.8917815923265
"DA3",37.7236131797523,22.7915492537008
"DA3",37.6395723352019,22.693925488134
"DA3",37.5532914047196,22.5990457996375
"DA3",37.4648095410694,22.5070456922225
"DA3",37.3741658970159,22.4180606699003
"DA3",37.2813996253231,22.3322262366822
"DA3",37.1865498787553,22.2496778965795
"DA3",37.0896558100769,22.1705511536034
"DA3",36.990756572052,22.0949815117653
"DA3",36.8898913174449,22.0231044750764
"DA3",36.7870991990198,21.9550555475479
"DA3",36.6824193695411,21.8909702331912
"DA3",36.575890981773,21.8309840360176
"DA3",36.4675531884797,21.7752324600383
"DA3",36.3574451424256,21.7238510092645
"DA3",36.2456059963747,21.6769751877077
"DA3",36.1320749030915,21.634740499379
"DA3",36.0168910153402,21.5972824482898
"DA3",35.900093485885,21.5647365384512
"DA3",35.7817214674902,21.5372382738747
"DA3",35.66181411292,21.5149231585714
"DA3",35.5404105749387,21.4979266965526
"DA3",35.4175500063106,21.4863843918297
"DA3",35.2932715597999,21.480431748414
"DA3",35.1676143881709,21.4802042703165
"DA3",35.0406176441878,21.4858374615488
"DA3",34.912320480615,21.497466826122
"DA3",34.7827620502165,21.5152278680474
"DA3",34.6519815057568,21.5392560913363
"DA3",34.520018,21.569687
"DA3",34.414933941056,21.5999898431405
"DA3",34.3139644670538,21.6363777992347
"DA3",34.2170884709476,21.6785925889363
"DA3",34.1242848456916,21.7263759328992
"DA3",34.0355324842402,21.7794695517774
"DA3",33.9508102795475,21.8376151662247
"DA3",33.8700971245678,21.900554496895
"DA3",33.7933719122554,21.9680292644423
"DA3",33.7206135355644,22.0397811895203
"DA3",33.6518008874492,22.115551992783
"DA3",33.586912860864,22.1950833948844
"DA3",33.525928348763,22.2781171164781
"DA3",33.4688262441006,22.3643948782183
"DA3",33.4155854398308,22.4536584007586
"DA3",33.3661848289081,22.5456494047531
"DA3",33.3206033042865,22.6401096108556
"DA3",33.2788197589205,22.73678073972
"DA3",33.2408130857642,22.8354045120003
"DA3",33.2065621777718,22.9357226483502
"DA3",33.1760459278977,23.0374768694236
"DA3",33.149243229096,23.1404088958746
"DA3",33.1261329743211,23.2442604483569
"DA3",33.1066940565271,23.3487732475244
"DA3",33.0909053686684,23.4536890140311
"DA3",33.0787458036991,23.5587494685308
"DA3",33.0701942545735,23.6636963316774
"DA3",33.0652296142459,23.7682713241247
"DA3",33.0638307756705,23.8722161665268
"DA3",33.0659766318015,23.9752725795374
"DA3",33.0716460755933,24.0771822838105
"DA3",33.080818,24.177687
"DL4",35.712818,24.530487
"DL4",35.7618003100937,24.6428978891947
"DL4",35.8130402684703,24.7568900344735
"DL4",35.8665129011446,24.872286523346
"DL4",35.9221932341311,24.9889104433218
"DL4",35.9800562934443,25.1065848819106
"DL4",36.0400771050989,25.2251329266221
"DL4",36.1022306951093,25.3443776649659
"DL4",36.1664920894901,25.4641421844517
"DL4",36.232836314256,25.584249572589
"DL4",36.3012383954214,25.7045229168876
"DL4",36.371673359001,25.8247853048572
"DL4",36.4441162310094,25.9448598240073
"DL4",36.518542037461,26.0645695618475
"DL4",36.5949258043704,26.1837376058877
"DL4",36.6732425577523,26.3021870436373
"DL4",36.7534673236212,26.4197409626062
"DL4",36.8355751279917,26.5362224503038
"DL4",36.9195409968783,26.6514545942399
"DL4",37.0053399562955,26.7652604819241
"DL4",37.0929470322581,26.877463200866
"DL4",37.1823372507804,26.9878858385754
"DL4",37.2734856378772,27.0963514825618
"DL4",37.366367219563,27.202683220335
"DL4",37.4609570218522,27.3067041394045
"DL4",37.5572300707596,27.40823732728
"DL4",37.6551613922997,27.5071058714712
"DL4",37.754726012487,27.6031328594878
"DL4",37.8558989573361,27.6961413788392
"DL4",37.9586552528616,27.7859545170353
"DL4",38.062969925078,27.8723953615857
"DL4",38.168818,27.955287
"DL4",38.1950355287839,27.9751483272465
"DL4",38.2213519867745,27.9947819884193
"DL4",38.2477664072371,28.0141850833138
"DL4",38.2742778234366,28.033354711725
"DL4",38.3008852686382,28.0522879734484
"DL4",38.3275877761069,28.070981968279
"DL4",38.3543843791078,28.0894337960122
"DL4",38.381274110906,28.1076405564432
"DL4",38.4082560047665,28.1255993493673
"DL4",38.4353290939545,28.1433072745796
"DL4",38.4624924117351,28.1607614318754
"DL4",38.4897449913732,28.17795892105
"DL4",38.5170858661341,28.1948968418986
"DL4",38.5445140692827,28.2115722942164
"DL4",38.5720286340841,28.2279823777987
"DL4",38.5996285938035,28.2441241924407
"DL4",38.6273129817059,28.2599948379376
"DL4",38.6550808310564,28.2755914140848
"DL4",38.68293117512,28.2909110206774
"DL4",38.7108630471619,28.3059507575107
"DL4",38.7388754804471,28.3207077243798
"DL4",38.7669675082407,28.3351790210802
"DL4",38.7951381638079,28.3493617474069
"DL4",38.8233864804135,28.3632530031553
"DL4",38.8517114913229,28.3768498881206
"DL4",38.8801122298009,28.3901495020979
"DL4",38.9085877291128,28.4031489448827
"DL4",38.9371370225236,28.41584531627
"DL4",38.9657591432983,28.4282357160552
"DL4",38.9944531247021,28.4403172440334
"DL4",39.023218,28.452087
"DL4",39.1704009210164,28.5051955764157
"DL4",39.3153386001813,28.54485654785
"DL4",39.4578886052163,28.5715727775838
"DL4",39.5979085038434,28.585847128898
"DL4",39.7352558637844,28.5881824650733
"DL4",39.8697882527609,28.5790816493908
"DL4",40.0013632384948,28.5590475451311
"DL4",40.129838388708,28.5285830155752
"DL4",40.2550712711221,28.4881909240039
"DL4",40.3769194534591,28.4383741336981
"DL4",40.4952405034406,28.3796355079386
"DL4",40.6098919887886,28.3124779100064
"DL4",40.7207314772247,28.2374042031822
"DL4",40.8276165364707,28.1549172507469
"DL4",40.9304047342486,28.0655199159813
"DL4",41.02895363828,27.9697150621664
"DL4",41.1231208162868,27.868005552583
"DL4",41.2127638359907,27.7608942505119
"DL4",41.2977402651136,27.648884019234
"DL4",41.3779076713773,27.5324777220301
"DL4",41.4531236225034,27.4121782221812
"DL4",41.523245686214,27.288488382968
"DL4",41.5881314302306,27.1619110676714
"DL4",41.6476384222752,27.0329491395724
"DL4",41.7016242300695,26.9021054619516
"DL4",41.7499464213353,26.76988289809
"DL4",41.7924625637944,26.6367843112685
"DL4",41.8290302251687,26.5033125647679
"DL4",41.8595069731798,26.369970521869
"DL4",41.8837503755497,26.2372610458528
"DL4",41.901618,26.105687
"DL4",41.9172111925749,25.9392397642577
"DL4",41.9271019381021,25.7734281567252
"DL4",41.9314666657044,25.6082634559766
"DL4",41.9304818045047,25.4437569405861
"DL4",41.9243237836259,25.2799198891276
"DL4",41.9131690321909,25.1167635801752
"DL4",41.8971939793226,24.954299292303
"DL4",41.8765750541439,24.7925383040851
"DL4",41.8514886857776,24.6314918940955
"DL4",41.8221113033466,24.4711713409083
"DL4",41.788619335974,24.3115879230976
"DL4",41.7511892127824,24.1527529192374
"DL4",41.7099973628948,23.9946776079017
"DL4",41.6652202154342,23.8373732676647
"DL4",41.6170341995233,23.6808511771005
"DL4",41.5656157442852,23.525122614783
"DL4",41.5111412788426,23.3701988592864
"DL4",41.4537872323185,23.2160911891847
"DL4",41.3937300338357,23.0628108830519
"DL4",41.3311461125172,22.9103692194623
"DL4",41.2662118974858,22.7587774769897
"DL4",41.1991038178645,22.6080469342083
"DL4",41.129998302776,22.4581888696922
"DL4",41.0590717813434,22.3092145620154
"DL4",40.9865006826894,22.1611352897519
"DL4",40.912461435937,22.0139623314759
"DL4",40.8371304702091,21.8677069657615
"DL4",40.7606842146286,21.7223804711826
"DL4",40.6832990983183,21.5779941263133
"DL4",40.6051515504011,21.4345592097278
"DL4",40.526418,21.292087
"DL4",40.4910448738881,21.2304853887751
"DL4",40.4550675384512,21.1717710925112
"DL4",40.4184861548119,21.1157895947434
"DL4",40.3813008840925,21.0623863790071
"DL4",40.3435118874157,21.0114069288376
"DL4",40.3051193259038,20.9626967277701
"DL4",40.2661233606794,20.9161012593401
"DL4",40.226524152865,20.8714660070827
"DL4",40.186321863583,20.8286364545332
"DL4",40.1455166539559,20.7874580852271
"DL4",40.1041086851062,20.7477763826995
"DL4",40.0620981181565,20.7094368304857
"DL4",40.0194851142291,20.6722849121211
"DL4",39.9762698344466,20.6361661111409
"DL4",39.9324524399315,20.6009259110805
"DL4",39.8880330918062,20.5664097954751
"DL4",39.8430119511933,20.5324632478601
"DL4",39.7973891792152,20.4989317517707
"DL4",39.7511649369944,20.4656607907422
"DL4",39.7043393856534,20.4324958483099
"DL4",39.6569126863147,20.3992824080091
"DL4",39.6088850001007,20.3658659533752
"DL4",39.560256488134,20.3320919679433
"DL4",39.511027311537,20.2978059352489
"DL4",39.4611976314323,20.2628533388272
"DL4",39.4107676089423,20.2270796622134
"DL4",39.3597374051895,20.190330388943
"DL4",39.3081071812964,20.1524510025511
"DL4",39.2558770983854,20.1132869865731
"DL4",39.2030473175791,20.0726838245443
"DL4",39.149618,20.030487
"DL4",39.095773013259,19.9869565377799
"DL4",39.0450932777685,19.9450745197207
"DL4",38.9973325983686,19.9048211277567
"DL4",38.9522447799,19.866176543822
"DL4",38.9095836272028,19.8291209498506
"DL4",38.8691029451177,19.7936345277768
"DL4",38.8305565384848,19.7596974595348
"DL4",38.7936982121446,19.7272899270585
"DL4",38.7582817709375,19.6963921122822
"DL4",38.7240610197039,19.6669841971401
"DL4",38.6907897632842,19.6390463635662
"DL4",38.6582218065187,19.6125587934947
"DL4",38.6261109542479,19.5875016688597
"DL4",38.5942110113121,19.5638551715954
"DL4",38.5622757825518,19.541599483636
"DL4",38.5300590728072,19.5207147869155
"DL4",38.4973146869189,19.5011812633681
"DL4",38.4637964297271,19.482979094928
"DL4",38.4292581060723,19.4660884635293
"DL4",38.3934535207949,19.450489551106
"DL4",38.3561364787352,19.4361625395925
"DL4",38.3170607847336,19.4230876109228
"DL4",38.2759802436306,19.411244947031
"DL4",38.2326486602665,19.4006147298513
"DL4",38.1868198394817,19.3911771413178
"DL4",38.1382475861166,19.3829123633648
"DL4",38.0866857050116,19.3758005779262
"DL4",38.031888001007,19.3698219669363
"DL4",37.9736082789433,19.3649567123292
"DL4",37.9116003436608,19.3611849960391
"DL4",37.845618,19.358487
"DL4",37.7816359383035,19.3566689744218
"DL4",37.7199891859286,19.3555906621799
"DL4",37.6605656016247,19.3553124842066
"DL4",37.6032530441409,19.3558948614347
"DL4",37.5479393722265,19.3573982147964
"DL4",37.4945124446309,19.3598829652244
"DL4",37.4428601201034,19.3634095336511
"DL4",37.3928702573932,19.368038341009
"DL4",37.3444307152496,19.3738298082307
"DL4",37.2974293524219,19.3808443562485
"DL4",37.2517540276594,19.3891424059951
"DL4",37.2072925997113,19.3987843784029
"DL4",37.163932927327,19.4098306944043
"DL4",37.1215628692558,19.422341774932
"DL4",37.0800702842469,19.4363780409184
"DL4",37.0393430310496,19.451999913296
"DL4",36.9992689684133,19.4692678129972
"DL4",36.9597359550871,19.4882421609547
"DL4",36.9206318498204,19.5089833781008
"DL4",36.8818445113625,19.5315518853681
"DL4",36.8432617984626,19.556008103689
"DL4",36.8047715698701,19.5824124539962
"DL4",36.7662616843342,19.610825357222
"DL4",36.7276200006042,19.641307234299
"DL4",36.6887343774294,19.6739185061596
"DL4",36.6494926735591,19.7087195937364
"DL4",36.6097827477426,19.7457709179618
"DL4",36.5694924587291,19.7851328997684
"DL4",36.528509665268,19.8268659600886
"DL4",36.4867222261086,19.871030519855
"DL4",36.444018,19.917687
"DL4",36.3903990681078,19.9766037735222
"DL4",36.336172059951,20.0351098458259
"DL4",36.281488108422,20.0932840058071
"DL4",36.2264983464133,20.1512050423618
"DL4",36.1713539068175,20.2089517443859
"DL4",36.1162059225269,20.2666029007754
"DL4",36.0612055264342,20.3242373004263
"DL4",36.0065038514316,20.3819337322346
"DL4",35.9522520304119,20.4397709850962
"DL4",35.8986011962673,20.4978278479071
"DL4",35.8457024818905,20.5561831095633
"DL4",35.7937070201739,20.6149155589608
"DL4",35.7427659440099,20.6741039849955
"DL4",35.6930303862912,20.7338271765634
"DL4",35.64465147991,20.7941639225605
"DL4",35.597780357759,20.8551930118828
"DL4",35.5525681527307,20.9169932334262
"DL4",35.5091659977174,20.9796433760867
"DL4",35.4677250256118,21.0432222287604
"DL4",35.4283963693062,21.1078085803431
"DL4",35.3913311616931,21.1734812197308
"DL4",35.3566805356651,21.2403189358195
"DL4",35.3245956241147,21.3084005175053
"DL4",35.2952275599342,21.377804753684
"DL4",35.2687274760163,21.4486104332517
"DL4",35.2452465052533,21.5208963451042
"DL4",35.2249357805377,21.5947412781377
"DL4",35.2079464347622,21.670224021248
"DL4",35.194429600819,21.7474233633312
"DL4",35.1845364116008,21.8264180932832
"DL4",35.178418,21.907287
"DL4",35.1749436084052,21.9928368371992
"DL4",35.1731693812897,22.0786750836494
"DL4",35.1730622885435,22.1647654867913
"DL4",35.1745893000571,22.2510717940653
"DL4",35.1777173857205,22.3375577529119
"DL4",35.1824135154241,22.4241871107717
"DL4",35.1886446590581,22.5109236150851
"DL4",35.1963777865127,22.5977310132926
"DL4",35.2055798676782,22.6845730528347
"DL4",35.2162178724447,22.771413481152
"DL4",35.2282587707026,22.8582160456849
"DL4",35.241669532342,22.944944493874
"DL4",35.2564171272532,23.0315625731597
"DL4",35.2724685253264,23.1180340309825
"DL4",35.2897906964519,23.204322614783
"DL4",35.30835061052,23.2903920720016
"DL4",35.3281152374207,23.3762061500789
"DL4",35.3490515470444,23.4617285964553
"DL4",35.3711265092813,23.5469231585714
"DL4",35.3943070940217,23.6317535838676
"DL4",35.4185602711557,23.7161836197845
"DL4",35.4438530105737,23.8001770137625
"DL4",35.4701522821658,23.8836975132423
"DL4",35.4974250558222,23.9667088656641
"DL4",35.5256383014333,24.0491748184687
"DL4",35.5547589888893,24.1310591190964
"DL4",35.5847540880803,24.2123255149877
"DL4",35.6155905688966,24.2929377535833
"DL4",35.6472354012286,24.3728595823235
"DL4",35.6796555549663,24.4520547486489
"DL4",35.712818,24.530487
"DL3",47.780018,20.856887
"DL3",47.728452278809,20.8318951568259
"DL3",47.6767251128864,20.8056173950858
"DL3",47.6248398858044,20.7781713341949
"DL3",47.5727999811352,20.7496745935685
"DL3",47.5206087824511,20.7202447926219
"DL3",47.4682696733242,20.6899995507704
"DL3",47.4157860373267,20.6590564874291
"DL3",47.363161258031,20.6275332220134
"DL3",47.3103987190091,20.5955473739384
"DL3",47.2575018038334,20.5632165626196
"DL3",47.204473896076,20.5306584074721
"DL3",47.1513183793092,20.4979905279111
"DL3",47.0980386371052,20.465330543352
"DL3",47.0446380530362,20.43279607321
"DL3",46.9911200106744,20.4005047369004
"DL3",46.937487893592,20.3685741538384
"DL3",46.8837450853613,20.3371219434393
"DL3",46.8298949695546,20.3062657251183
"DL3",46.7759409297439,20.2761231182908
"DL3",46.7218863495015,20.2468117423719
"DL3",46.6677346123997,20.2184492167769
"DL3",46.6134891020107,20.1911531609211
"DL3",46.5591532019066,20.1650411942197
"DL3",46.5047302956598,20.1402309360881
"DL3",46.4502237668423,20.1168400059414
"DL3",46.3956369990266,20.0949860231949
"DL3",46.3409733757846,20.0747866072639
"DL3",46.2862362806888,20.0563593775637
"DL3",46.2314290973113,20.0398219535094
"DL3",46.1765552092243,20.0252919545165
"DL3",46.121618,20.012887
"DL3",45.9986751514887,19.9908450947266
"DL3",45.873998625021,19.9743232458461
"DL3",45.7477777395186,19.9631724150582
"DL3",45.6202018139035,19.957243564063
"DL3",45.4914601670975,19.9563876545601
"DL3",45.3617421180222,19.9604556482495
"DL3",45.2312369855997,19.9692985068309
"DL3",45.1001340887516,19.9827671920043
"DL3",44.9686227463999,20.0007126654694
"DL3",44.8368922774663,20.0229858889262
"DL3",44.7051320008728,20.0494378240744
"DL3",44.5735312355409,20.0799194326139
"DL3",44.4422793003927,20.1142816762445
"DL3",44.31156551435,20.1523755166661
"DL3",44.1815791963345,20.1940519155785
"DL3",44.052509665268,20.2391618346816
"DL3",43.9245462400725,20.2875562356752
"DL3",43.7978782396697,20.3390860802591
"DL3",43.6726949829814,20.3936023301333
"DL3",43.5491857889295,20.4509559469974
"DL3",43.4275399764358,20.5109978925514
"DL3",43.3079468644221,20.5735791284952
"DL3",43.1905957718103,20.6385506165285
"DL3",43.0756760175221,20.7057633183512
"DL3",42.9633769204793,20.7750681956631
"DL3",42.8538877996039,20.8463162101641
"DL3",42.7473979738176,20.9193583235541
"DL3",42.6440967620422,20.9940454975328
"DL3",42.5441734831996,21.0702286938001
"DL3",42.4478174562116,21.1477588740559
"DL3",42.355218,21.226487
"DL3",42.2934467805042,21.281991279816
"DL3",42.2341695759793,21.3385570345742
"DL3",42.1773830028532,21.3961668630459
"DL3",42.1230836775536,21.4548033640026
"DL3",42.0712682165083,21.5144491362156
"DL3",42.0219332361451,21.5750867784566
"DL3",41.9750753528918,21.6366988894968
"DL3",41.9306911831761,21.6992680681078
"DL3",41.8887773434259,21.762776913061
"DL3",41.8493304500688,21.8272080231278
"DL3",41.8123471195327,21.8925439970797
"DL3",41.7778239682454,21.958767433688
"DL3",41.7457576126347,22.0258609317243
"DL3",41.7161446691283,22.0938070899601
"DL3",41.6889817541539,22.1625885071666
"DL3",41.6642654841395,22.2321877821154
"DL3",41.6419924755127,22.3025875135779
"DL3",41.6221593447014,22.3737703003256
"DL3",41.6047627081333,22.4457187411299
"DL3",41.5897991822362,22.5184154347622
"DL3",41.577265383438,22.591842979994
"DL3",41.5671579281662,22.6659839755967
"DL3",41.5594734328488,22.7408210203417
"DL3",41.5542085139136,22.8163367130006
"DL3",41.5513597877883,22.8925136523447
"DL3",41.5509238709006,22.9693344371454
"DL3",41.5528973796784,23.0467816661743
"DL3",41.5572769305495,23.1248379382028
"DL3",41.5640591399416,23.2034858520023
"DL3",41.5732406242825,23.2827080063442
"DL3",41.584818,23.362487
"DL3",41.6046028746266,23.4868110441744
"DL3",41.6248751447753,23.6126897592226
"DL3",41.6457725701722,23.7399346318351
"DL3",41.6674329105435,23.8683571487026
"DL3",41.6899939256151,23.9977687965157
"DL3",41.7135933751133,24.127981061965
"DL3",41.7383690187641,24.2588054317411
"DL3",41.7644586162935,24.3900533925347
"DL3",41.7919999274277,24.5215364310362
"DL3",41.8211307118928,24.6530660339364
"DL3",41.8519887294149,24.7844536879259
"DL3",41.8847117397201,24.9155108796952
"DL3",41.9194375025343,25.046049095935
"DL3",41.9563037775838,25.1758798233359
"DL3",41.9954483245947,25.3048145485885
"DL3",42.0370089032929,25.4326647583834
"DL3",42.0811232734047,25.5592419394112
"DL3",42.1279291946561,25.6843575783626
"DL3",42.1775644267732,25.8078231619281
"DL3",42.2301667294821,25.9294501767984
"DL3",42.2858738625088,26.049050109664
"DL3",42.3448235855795,26.1664344472156
"DL3",42.4071536584203,26.2814146761438
"DL3",42.4730018407573,26.3938022831392
"DL3",42.5425058923165,26.5034087548924
