"per_neuron_neuropil_count_post_783.feather",233843050,"https://zenodo.org/api/records/10676866/files/per_neuron_neuropil_count_post_783.feather/content"
"per_neuron_neuropil_count_pre_783.feather",16853770,"https://zenodo.org/api/records/10676866/files/per_neuron_neuropil_count_pre_783.feather/content"
"flywire_synapses_783.feather",9492998242,"https://zenodo.org/api/records/10676866/files/flywire_synapses_783.feather/content"
"proofread_connections_783.feather",852022274,"https://zenodo.org/api/records/10676866/files/proofread_connections_783.feather/content"
"proofread_root_ids_783.npy",1114168,"https://zenodo.org/api/records/10676866/files/proofread_root_ids_783.npy/content"
